,Game_no,End_board,Black_score,Winner,Move_record
0,70,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-26,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 23, 13, 24, 32, 51, 84, 61, 73, 83, 31, 85, 15, 25, 37, 47, 14, 16, 17, 41, 71, 22, 11, 78, 27, 18, 28, 12, 82, None, 86, None, 21, None]"
0,71,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-8,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 47, 83, 85, 41, 25, 23, 37, 14, 71, 84, 82, 24, 16, 32, 21, 31, 13, 11, 51, 12, 86, 22, None, 17, 18, 15, None, 27, 28, 78, None]"
0,72,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-18,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 71, 31, 37, 84, 85, 83, 32, 23, 24, 13, 14, 15, 47, 25, 27, 18, 28, 22, 11, 51, 78, 86, 41, 16, 82, 17, 21, 12, None]"
0,73,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",24,Corner_Bot Black,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 24, 23, 82, 84, 32, 31, 83, 13, 47, 61, 85, 37, 41, 73, 14, 15, 25, 16, 51, 27, 18, 71, 28, 21, 11, 12, 78, 86, 17, None, 22, None]"
0,74,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",26,Corner_Bot Black,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 16, 37, 71, 84, 85, 73, 83, 31, 47, 25, 41, 15, 23, 13, 82, 17, 32, 51, 14, 24, 18, 27, 28, 21, 78, 86, 61, 12, 11, None, 22, None]"
0,75,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-10,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 47, 83, 85, 41, 25, 23, 32, 31, 84, 16, 71, 51, 24, 13, 37, 27, 18, 86, 78, 28, 17, 15, 14, 82, 12, 22, 11, 21, None]"
0,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-6,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 71, 83, 24, 23, 32, 31, 84, 13, 25, 47, 85, 16, 14, 15, 37, 51, 41, 27, 18, 86, 78, 28, 17, 82, 12, 22, 11, 21, None]"
0,77,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-20,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 47, 83, 85, 41, 25, 23, 82, 84, 16, 37, 12, 13, 14, 24, 32, 31, 28, 18, 27, 51, 21, 15, 86, 11, 22, 71, 17, 78, None]"
0,78,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-22,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 23, 13, 61, 73, 71, 83, 47, 31, 82, 84, 32, 24, 85, 51, 14, 25, 37, 15, 41, 28, 16, 17, 22, 11, 21, 86, 78, 27, 18, 12, None]"
0,79,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",0,Tie,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 16, 37, 71, 84, 73, 83, 32, 31, 27, 18, 25, 47, 28, 24, 78, 15, 23, 13, 41, 14, 85, 51, 82, 86, 12, 22, 11, 21, 61, 17, None]"
0,80,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-8,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 24, 23, 83, 84, 13, 32, 86, 41, 31, 47, 51, 82, 17, 16, 15, 25, 37, 14, 85, 18, None, 12, 22, 11, 21, 27, 28, 71, 78, None]"
0,81,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",0,Tie,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 71, 31, 47, 84, 25, 37, 85, 83, 32, 16, 82, 41, 23, 24, 14, 51, 15, 13, 28, 18, 17, 21, 27, 86, 78, None, 22, 11, 12, None]"
0,82,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-22,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 71, 31, 37, 84, 85, 83, 32, 23, 24, 13, 25, 16, 47, 51, 15, 14, 41, 28, 82, 17, 12, 11, 22, 86, 21, 78, 27, 18, None]"
0,83,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",14,Corner_Bot Black,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 71, 31, 37, 84, 32, 23, 83, 82, 12, 25, 16, 13, 14, 47, 85, 24, 15, 41, 51, 27, 18, 21, 11, 22, 28, 86, 78, 17, None]"
0,84,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",20,Corner_Bot Black,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 47, 83, 85, 41, 25, 23, 82, 84, 37, 14, 16, 24, 12, 13, 15, 32, 51, 31, 21, 22, 11, 17, 18, 28, 78, 86, 27, 71, None]"
0,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-10,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 23, 13, 82, 84, 85, 61, 51, 31, 41, 24, 47, 37, 14, 15, 17, 16, 12, 25, 73, 32, 71, 83, 27, 18, 28, 11, 78, 86, 22, 21, None]"
0,86,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-22,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 24, 23, 37, 84, 85, 13, 14, 31, 32, 15, 83, 51, 41, 71, 25, 47, 16, 17, 22, 11, 12, 28, 18, 27, 78, 82, None, 86, None, 21, None]"
0,87,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-10,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 47, 83, 85, 41, 25, 23, 82, 84, 16, 37, 12, 13, 14, 32, 21, 31, 51, 24, 86, 15, 28, 11, 22, 18, 17, 71, 27, 78, None]"
0,88,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-16,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 24, 23, 71, 84, 73, 83, 82, 13, 37, 31, 32, 47, 14, 25, 85, 15, 16, 17, 27, 18, 28, 51, 78, 86, 61, 41, 22, 11, 12, 21, None]"
0,89,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-8,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 23, 13, 61, 73, 71, 31, 41, 83, 84, 24, 37, 47, 16, 25, 32, 51, 14, 85, 12, 27, 18, 15, 17, 11, 86, 21, 82, 22, 78, 28, None]"
0,90,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",28,Corner_Bot Black,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 24, 23, 82, 84, 32, 31, 83, 13, 47, 61, 85, 37, 41, 73, 71, 51, 25, 16, 14, 15, 22, 11, 21, 27, 18, 17, 28, 86, 12, None, 78, None]"
0,91,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-14,Cleric White,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 47, 83, 85, 41, 25, 23, 71, 16, 37, 84, 12, 24, 82, 13, 14, 51, 32, 31, 86, 15, 17, 28, 21, 11, 22, 18, 27, 78, None]"
0,92,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",8,Corner_Bot Black,"[65, 66, 67, 46, 56, 76, 87, 63, 36, 75, 64, 68, 77, 88, 72, 26, 57, 81, 74, 58, 48, 38, 52, 62, 34, 33, 43, 53, 42, 35, 61, 73, 71, 31, 37, 84, 32, 23, 14, 47, 85, 83, 25, 13, 12, 15, 16, 24, 82, 41, 51, 22, 11, 27, 18, 21, 28, 86, 78, 17, None]"
