,Game_no,End_board,Black_score,Winner,Move_record
0,70,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",10,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 62, 31, 26, 51, 71, 52, 82, 83, 74, 84, 47, 33, 41, 38, 61, 36, 48, 34, 24, 14, 28, 16, 27, 18, 37, 32, 22, 23, 15, 17, 12, 11, 21, 13, None, 58, None]"
0,71,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",10,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 82, 83, 52, 51, 47, 41, 62, 74, 71, 84, 34, 33, 61, 38, 37, 36, 27, 18, 23, 13, 32, 31, 22, 24, 25, 14, 21, 11, 17, 48, 58, 15, 28, 16, 12, None]"
0,72,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",10,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 82, 83, 62, 31, 84, 37, 36, 61, 74, 47, 71, 25, 27, 18, 52, 38, 32, 33, 51, 41, 24, 23, 48, 34, 28, 58, 22, 12, 21, 11, 16, 14, 17, 15, 13, None]"
0,73,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-14,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 62, 31, 84, 83, 82, 61, 52, 41, 36, 74, 51, 37, 71, 47, 38, 48, 58, None, 34, 33, 32, 24, 26, 16, 27, 18, 17, 23, 22, 11, 21, 28, 15, 14, 13, 12, None]"
0,74,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-20,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 62, 31, 84, 83, 82, 61, 52, 41, 51, 74, 71, 47, 38, 58, 34, 36, 48, 33, 32, 23, 27, 18, 22, 13, 37, 24, 25, 15, 16, 17, 14, 12, 11, 21, None, 28, None]"
0,75,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",4,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 82, 83, 47, 41, 52, 74, 71, 84, 36, 62, 61, 51, 34, 27, 37, 23, 31, 21, 24, 14, 32, 33, 18, 38, 48, 58, 28, 17, 25, 16, 22, 15, 13, 11, None, 12, None]"
0,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-6,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 82, 83, 62, 31, 84, 37, 47, 61, 52, 41, 74, 58, 51, 71, 36, 38, 48, 26, 34, 24, 28, None, 23, 33, 32, 13, 17, 27, 16, 18, 22, 15, 14, 11, 21, 12, None]"
0,77,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-20,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 62, 31, 83, 74, 84, 61, 71, 36, 47, 48, 52, 82, 51, 41, 37, 58, 38, 28, 33, 24, 18, 32, 26, 17, 34, 27, 22, 13, 23, 14, 21, 11, 12, 16, 15, None]"
0,78,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-16,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 82, 83, 62, 31, 47, 74, 41, 34, 84, 52, 71, 51, 61, 38, 37, 33, 32, 28, 22, 24, 36, 48, 58, 11, 21, 25, 27, 18, 17, 15, 23, 13, 14, 12, 16, None]"
0,79,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-26,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 62, 31, 84, 83, 82, 61, 52, 41, 51, 74, 71, 47, 38, 58, 48, None, 37, 36, 34, 26, 27, 18, 33, 32, 23, 13, 22, 24, 28, 11, 21, 12, 14, 15, 16, 17, None]"
0,80,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-14,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 47, 31, 62, 74, 84, 83, 71, 82, 52, 51, 61, 58, 48, 36, 34, 33, 41, 38, 37, 32, 28, None, 27, 18, 26, 16, 22, 23, 24, 14, 21, 11, 15, 13, 12, 17, None]"
0,81,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-2,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 82, 83, 62, 31, 84, 37, 52, 61, 51, 41, 74, 47, 71, 58, 48, None, 36, 27, 34, 24, 33, 23, 28, 38, 32, 18, 26, 16, 21, 11, 22, 12, 17, None, 15, 13, 14, None]"
0,82,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",12,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 82, 83, 52, 51, 62, 32, 61, 71, 31, 74, 34, 24, 33, 23, 41, 21, 22, 12, 36, 47, 38, 84, 27, 18, 16, 14, 37, 58, 15, 26, 48, 17, 13, 28, 11, None]"
0,83,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-10,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 82, 83, 62, 31, 52, 51, 41, 33, 24, 74, 61, 71, 34, 14, 32, 36, 23, 13, 22, 12, 27, 18, 47, 58, 48, 38, 84, 37, 21, 11, 28, None, 17, 16, 26, None, 15, None]"
0,84,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",28,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 62, 31, 52, 74, 83, 51, 82, 84, 41, 34, 61, 71, 25, 32, 33, 23, 27, 36, 24, 14, 37, 18, 28, 16, 22, 15, 21, 11, 13, 12, None, 58, 48, 17, 47, 38, None]"
0,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-10,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 62, 31, 82, 83, 84, 74, 52, 71, 36, 51, 41, 32, 61, 37, 47, 34, 25, 38, 58, 48, 28, 14, 22, 24, 33, 12, 21, 11, 27, 18, 17, 16, 15, 23, 13, None]"
0,86,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-10,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 82, 83, 62, 31, 84, 37, 34, 61, 52, 33, 51, 74, 47, 41, 32, 22, 71, 36, 28, 38, 48, 58, 26, 18, 24, 14, 27, 15, 23, 13, 12, 11, 21, 16, 17, None]"
0,87,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",22,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 82, 83, 52, 51, 34, 33, 41, 74, 61, 32, 71, 31, 62, 84, 24, 14, 25, 16, 23, 13, 22, 36, 27, 11, 21, 12, None, 18, 47, 15, 28, 37, 17, 48, 38, 58, None]"
0,88,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",30,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 25, 31, 82, 83, 41, 33, 62, 51, 71, 37, 74, 36, 47, 84, 61, 52, 34, 24, 32, 22, 27, 38, 48, 18, 28, 58, 17, 15, 23, 14, 21, 11, 12, 13, None, 16, None]"
0,89,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-22,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 34, 33, 82, 74, 62, 51, 61, 71, 84, 37, 83, 36, 52, 58, 41, 31, 28, 38, 48, 47, 32, 24, 22, 26, 27, 18, 23, 16, 17, 14, 12, 13, 11, 21, 15, None]"
0,90,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",14,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 82, 83, 62, 31, 52, 51, 36, 27, 41, 33, 74, 84, 61, 71, 47, 38, 48, 37, 34, 24, 32, 58, 28, 23, 26, 18, 22, 15, 16, 11, 14, 21, 12, 13, None, 17, None]"
0,91,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",16,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 25, 82, 83, 52, 51, 33, 24, 62, 71, 61, 37, 84, 74, 36, 47, 31, 41, 32, 22, 48, 34, 38, 26, 15, 13, 23, 12, 11, 21, 14, 58, None, 16, 27, 18, 17, 28, None]"
0,92,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",4,Lefty Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 26, 82, 83, 52, 51, 62, 32, 61, 71, 41, 31, 24, 74, 84, 33, 47, 38, 37, 36, 34, 14, 27, 18, 25, 58, 48, 28, 17, 16, 22, 23, 21, 11, 15, None, 12, 13, None]"
